"Year_First","Year_Last","Country","PDF"
"2003",NA,"USA",NA
"2005",NA,"USA",NA
"2002",NA,"USA",NA
"2002",NA,"USA",NA
"2003",NA,"USA",NA
"2002",NA,"USA",NA
"2005",NA,"USA",NA
"2003",NA,"USA",NA
"2005",NA,"USA",NA
"2001",NA,"USA",NA
"2001",NA,"USA",NA
"2001",NA,"USA",NA
"2003",NA,"USA",NA
"2003",NA,"USA",NA
"2009",NA,"USA",NA
"2002",NA,"USA",NA
"2003",NA,"USA",NA
"2001",NA,"USA",NA
"2003",NA,"USA",NA
"2001",NA,"USA",NA
"2001",NA,"USA",NA
"2001",NA,"USA",NA
"2007",NA,"USA",NA
"2002",NA,"USA",NA
"2004",NA,"USA",NA
"2006",NA,"USA",NA
"2004",NA,"USA",NA
"2006",NA,"USA",NA
"2003",NA,"USA",NA
"2002",NA,"USA",NA
"2006",NA,"USA",NA
"2012",NA,"USA",NA
"2011",NA,"Italy: Sardinia",NA
"",NA,"Czech Republic","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Czech Republic","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Switzerland",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2011",NA,"Italy: Sardinia",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Uganda","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Uganda","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Germany",NA
"",NA,"Poland",NA
"",NA,"Austria",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2011",NA,"Italy: Sardinia",NA
"2011",NA,"Italy: Sardinia",NA
"2011",NA,"Italy: Sardinia",NA
"2009",NA,"Italy",NA
"",NA,"Japan:Chiba",NA
"2013",NA,"Slovakia",NA
"",NA,"Greece",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Argentina","internal-pdf://3136760279.pdf"
"22-Aug-12",NA,"USA: Houston, Harris Co., TX",NA
"17-Aug-12",NA,"USA: Kathy, Harris Co., TX",NA
"2011",NA,"Turkey",NA
"1977",NA,"South Africa",NA
"1999",NA,"USA",NA
"2012",NA,"Madagascar",NA
"2011",NA,"Italy",NA
"2012",NA,"Italy",NA
"2014",NA,"Turkey",NA
"29-Aug-08",NA,"Austria",NA
"16-Sep-09",NA,"Austria",NA
"14-Mar-11",NA,"Austria",NA
"21-Aug-14",NA,"Austria",NA
"2014",NA,"South Korea",NA
"2015",NA,"United Arab Emirates",NA
"10-Sep-05",NA,"USA: Broome Co., NY",NA
"28-Oct-03",NA,"USA: Greene Co., NY",NA
"27-Sep-12",NA,"USA: Albany Co., NY",NA
"2-Sep-09",NA,"USA: Greene Co., NY",NA
"31-Aug-05",NA,"USA: Orleans Co., NY",NA
"8-Aug-02",NA,"USA: Richmond Co., NY",NA
"7-Sep-06",NA,"USA: Oswego Co., NY",NA
"24-Sep-03",NA,"USA: Ulster Co., NY",NA
"28-Aug-08",NA,"USA: Albany Co., NY",NA
"21-Sep-02",NA,"USA: New York Co., NY",NA
"19-Sep-07",NA,"USA: Bronx Co., NY",NA
"26-Sep-04",NA,"USA: Niagara Co., NY",NA
"12-Sep-02",NA,"USA: Washington Co., NY",NA
"14-Aug-02",NA,"USA: Fulton Co., NY",NA
"22-Oct-06",NA,"USA: Montgomery Co., NY",NA
"11-Sep-06",NA,"USA: Putnam Co., NY",NA
"13-Sep-02",NA,"USA: Ulster Co., NY",NA
"10-Sep-09",NA,"USA: Chautauqua Co., NY",NA
"29-Sep-05",NA,"USA: Kings Co., NY",NA
"16-Sep-05",NA,"USA: Queens Co., NY",NA
"10-Sep-02",NA,"USA: Richmond Co., NY",NA
"",NA,"Senegal","internal-pdf://0851236576.pdf;internal-pdf://3088634866.pdf"
"",NA,"France","internal-pdf://1556850690.pdf"
"",NA,"Italy","internal-pdf://1556850690.pdf"
"",NA,"South Africa","internal-pdf://2853979794.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"Senegal","internal-pdf://0851236576.pdf;internal-pdf://3088634866.pdf"
"",NA,"Senegal","internal-pdf://0851236576.pdf;internal-pdf://3088634866.pdf"
"",NA,"France","internal-pdf://1556850690.pdf"
"",NA,"Italy","internal-pdf://1556850690.pdf"
"",NA,"South Africa","internal-pdf://2853979794.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"Senegal","internal-pdf://0851236576.pdf;internal-pdf://3088634866.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"29-Aug-06",NA,"USA: Orleans Co., NY",NA
"30-Aug-04",NA,"USA: Richmond Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"19-Jul-07",NA,"USA: Richmond Co., NY",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"21-Aug-02",NA,"USA: St. Lawrence Co., NY",NA
"23-Aug-06",NA,"USA: Lewis Co., NY",NA
"2-Oct-03",NA,"USA: Clinton Co., NY",NA
"15-Sep-04",NA,"USA: Queens Co., NY",NA
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"3-Aug-06",NA,"USA: Erie Co., NY",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"30-May-04",NA,"USA: St. Lawrence Co., NY",NA
"12-Jul-06",NA,"USA: Ontario Co., NY",NA
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"11-Aug-05",NA,"USA: Niagara Co., NY",NA
"10-Aug-06",NA,"USA: Onondaga Co., NY",NA
"4-Sep-02",NA,"USA: Queens Co., NY",NA
"20-Jul-05",NA,"USA: Onondaga Co., NY",NA
"16-Sep-02",NA,"USA: Albany Co., NY",NA
"16-Aug-04",NA,"USA: Livingston Co., NY",NA
"31-Aug-09",NA,"USA: Suffolk Co., NY",NA
"29-Sep-03",NA,"USA: Dutchess Co., NY",NA
"23-Aug-06",NA,"USA: Albany Co., NY",NA
"12-Aug-06",NA,"USA: Seneca Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"3-Sep-04",NA,"USA: Jefferson Co., NY",NA
"17-Sep-12",NA,"USA: Albany Co., NY",NA
"4-Jun-04",NA,"USA: Cortland Co., NY",NA
"7-Sep-04",NA,"USA: Orleans Co., NY",NA
"16-Aug-04",NA,"USA: Bronx Co., NY",NA
"29-Sep-03",NA,"USA: New York Co., NY",NA
"27-Jul-03",NA,"USA: Broome Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Switzerland",NA
"5-Oct-05",NA,"USA: Cortland Co., NY",NA
"",NA,"Panama","internal-pdf://2243085183.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Thailand","internal-pdf://1347402211.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"13-Aug-07",NA,"USA: Schenectady Co., NY",NA
"1999",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Germany",NA
"",NA,"Italy",NA
"",NA,"Italy",NA
"",NA,"French Guiana","internal-pdf://3938946908.pdf;internal-pdf://1052478824.pdf"
"",NA,"French Guiana","internal-pdf://3938946908.pdf;internal-pdf://1052478824.pdf"
"",NA,"Germany",NA
"6-Aug-07",NA,"USA: Orleans Co., NY",NA
"25-Aug-02",NA,"USA: Otsego Co., NY",NA
"",NA,"Trinidad¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë__","internal-pdf://1339452291.pdf"
"",NA,"Austria",NA
"2011-12",NA,"Mexico","internal-pdf://2599571499.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Italy",NA
"",NA,"Mexico","internal-pdf://1347402211.pdf"
"17-Aug-09",NA,"USA: Ulster Co., NY",NA
"4-Aug-04",NA,"USA: Broome Co., NY",NA
"2-Sep-04",NA,"USA: Ulster Co., NY",NA
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Switzerland",NA
"",NA,"Italy",NA
"",NA,"Australia",NA
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"Germany",NA
"",NA,"Uganda","internal-pdf://3816264820.pdf;internal-pdf://1016434953.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"Italy",NA
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Switzerland",NA
"",NA,"Hungary",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Switzerland",NA
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Madagascar","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"","internal-pdf://3529243761.pdf;internal-pdf://2678847828.pdf"
"",NA,"Germany",NA
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"","internal-pdf://1347402211.pdf"
"1947",NA,"Japan",NA
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"","internal-pdf://2503979998.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Kenya","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Mexico","internal-pdf://1347402211.pdf"
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil","internal-pdf://1717294727.pdf"
"",NA,"Brazil","internal-pdf://1717294727.pdf"
"",NA,"Uruguay","internal-pdf://3055763580.pdf;internal-pdf://2444835644.pdf;internal-pdf://2634036748.pdf"
"",NA,"Argentina","internal-pdf://3055763580.pdf;internal-pdf://2444835644.pdf;internal-pdf://2634036748.pdf"
"25-Aug-02",NA,"USA: Albany Co., NY",NA
"20-Apr-47",NA,"Uganda",NA
"",NA,"","internal-pdf://3569325249.pdf"
"",NA,"Japan",NA
"",NA,"Japan",NA
"",NA,"Japan",NA
"",NA,"Japan",NA
"",NA,"Japan",NA
"",NA,"Japan",NA
"18-Aug-03",NA,"Japan:Tottori",NA
"15-Aug-05",NA,"USA: Bronx Co., NY",NA
"30-Sep-04",NA,"USA: Bronx Co., NY",NA
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India",""
"",NA,"Argentina",""
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Australia",NA
"",NA,"Scotland","internal-pdf://3588410188.pdf;internal-pdf://0920045912.pdf"
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"29-Aug-02",NA,"Austria",NA
"",NA,"Italy",NA
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Mexico","internal-pdf://1347402211.pdf"
"",NA,"Czech Republic",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"1978",NA,"Senegal",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"14-Aug-08",NA,"USA: Suffolk Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"20-May-04",NA,"USA: Niagara Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Pakistan","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Pakistan","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"3-Aug-04",NA,"USA: Oswego Co., NY",NA
"",NA,"Romania","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Romania","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Israel","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Pakistan","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Pakistan","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"27-Jul-04",NA,"USA: Nassau Co., NY",NA
"19-Aug-06",NA,"USA: Niagara Co., NY",NA
"",NA,"","internal-pdf://3529243761.pdf;internal-pdf://2678847828.pdf"
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"7-Sep-09",NA,"USA: Rensselaer Co., NY",NA
"",NA,"Italy",NA
"",NA,"Austria",NA
"",NA,"Germany",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Brazil","internal-pdf://1252989057.pdf"
"17-Sep-02",NA,"USA: Suffolk Co., NY",NA
"",NA,"Uganda","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"",NA
"2003",NA,"Austria: Strasshof",NA
"",NA,"Germany",NA
"",NA,"Austria",NA
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2011-12",NA,"Mexico","internal-pdf://2599571499.pdf"
"7-Sep-05",NA,"USA",NA
"",NA,"Brazil",""
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Brazil","internal-pdf://1252989057.pdf"
"",NA,"Guinea","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy",NA
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"French Guiana","internal-pdf://2906819493.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf;"
"",NA,"Trinidad¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë__","internal-pdf://1339452291.pdf"
"",NA,"French Guiana","internal-pdf://2906819493.pdf"
"",NA,"French Guiana","internal-pdf://2906819493.pdf"
"",NA,"Spain","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Morocco","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Spain","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Morocco","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Guinea","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Tunisia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Germany",NA
"",NA,"Czech Republic",NA
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Italy","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Austria","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Hungary","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Italy","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"Austria","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Hungary","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"24-Aug-06",NA,"USA: Niagara Co., NY",NA
"26-Sep-02",NA,"USA: Oswego Co., NY",NA
"8-Aug-05",NA,"USA: Bronx Co., NY",NA
"",NA,"French Guiana","internal-pdf://2906819493.pdf"
"",NA,"Spain",NA
"",NA,"Taiwan","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://3529243761.pdf;internal-pdf://2678847828.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"2002",2002,"Austria",""
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"9-Sep-02",NA,"USA: Essex Co., NY",NA
"9-Mar",NA,"India",NA
"",NA,"",NA
"2011",NA,"Australia: Hallett, South Australia",NA
"1984",NA,"Australia: Victoria",NA
"1984",NA,"Australia",NA
"2002",2002,"Austria",""
"2002",2002,"Austria",""
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United states","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"9-Sep-05",NA,"USA: Richmond Co., NY",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"France","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"France","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Austria","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Austria","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Czech Republic","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Czech Republic","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Democratic Republic of Congo","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"South Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Democratic Republic of Congo","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Central Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"South Africa","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Mexico","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Mexico","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"11-Sep-07",NA,"USA: Suffolk Co., NY",NA
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2001",2001,"Austria",""
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2001",2001,"Austria",""
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"Brazil","internal-pdf://1252989057.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"31-Jan-05",NA,"USA: Dutchess Co., NY",NA
"11-Aug-04",NA,"USA: Rockland Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"25-May-05",NA,"USA: Monroe Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"3-Oct-03",NA,"USA: Schoharie Co., NY",NA
"13-Sep-05",NA,"USA: Albany Co., NY",NA
"2001",2001,"Austria",""
"2005",2006,"Hungary",""
"",NA,"USA","internal-pdf://2830553368.pdf"
"14-Aug-06",NA,"USA: Nassau Co., NY",NA
"11-Sep-05",NA,"USA: Putnam Co., NY",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"2011",NA,"Germany",NA
"",NA,"Trinidad","internal-pdf://1347402211.pdf"
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Australia","internal-pdf://0325259182.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
